Strain,Cultures,Total_cells,Mutant_cells,Rate_u,Rate_m,Sigma,Sigma_m,m_n,Sigma_n
DG011 #5,9,886363636.363636,4363.636363636363,4.923076923076925e-06,574.6,79.43,0.14,6e-07,8.96e-08
DG012 #8,9,1304545454.545454,8954.545454545456,6.864111498257844e-06,1088.0,139.1,0.13,8e-07,1e-07
SLM1042 #8,9,1154545454.545454,6227.272727272726,5.393700787401576e-06,787.4,104.1,0.13,7e-07,9.09e-08
SLM1043 #7,9,663636363.6363635,12636.363636363636,1.904109589041096e-05,1.4710e3,184.3,00.12,2.23e-6,00.3e-6
